country_code,category_code,record_type,product_code,product_name,benefit,value
IN,FC,blind_hut_benefit_score,IN666S,LAKME absolute hydra pro tinted moisturizer: IN666S,no_sweating_during_the_day,4.92
IN,FC,blind_hut_benefit_score,IN665S,LAKME mousse foundation: IN665S,no_sweating_during_the_day,4.74
IN,FC,blind_hut_benefit_score,RU02W,LOREAL PARIS 1.5% Pure Hyaluronic Acid Serum: RU02W,no_sweating_during_the_day,4.58
IN,FC,blind_hut_benefit_score,IN658W,PONDS Super Light Serum: IN658W,no_sweating_during_the_day,4.35
IN,FC,blind_hut_benefit_score,IN664S,PONDS cold cream: IN664S,no_sweating_during_the_day,4.8
IN,FC,blind_hut_benefit_score,US239W,SUPERGOOP sunscreen: US239W,no_sweating_during_the_day,4.42
IN,FC,blind_hut_benefit_score,IN660W,PONDS light moisturizer: IN660W,no_sweating_during_the_day,4.89
IN,FC,blind_hut_benefit_score,IN650W,PONDS piccolo serum: IN650W,no_sweating_during_the_day,4.79
IN,FC,blind_hut_benefit_score,IN661W,PONDS super light gel 0.25% menthol: IN661W,no_sweating_during_the_day,4.67
IN,FC,blind_hut_benefit_score,IN662W,PONDS super light gel original: IN662W,no_sweating_during_the_day,4.88
IN,FC,blind_hut_benefit_score,CN738W,TIMIER water rich protection makeup base: CN738W,no_sweating_during_the_day,4.69
IN,FC,blind_hut_benefit_score,CN750W,VASELINE glutahya lotion: CN750W,no_sweating_during_the_day,4.74
IN,FC,blind_hut_benefit_score,IN646W,VASELINE petroleum jelly: IN646W,no_sweating_during_the_day,4.64
IN,FC,blind_hut_benefit_score,CN743S,VASELINE radiant glow lotion: CN743S,no_sweating_during_the_day,4.77
IN,FC,blind_hut_benefit_score,IN654S,WHITE TONE soft and smooth face cream: IN654S,no_sweating_during_the_day,4.78
IN,FC,blind_hut_benefit_score,IN659W,ALBION skin conditioner: IN659W,no_sweating_during_the_day,4.47
IN,FC,blind_hut_benefit_score,IN652S,BOROPLUS antiseptic cream: IN652S,no_sweating_during_the_day,4.75
IN,FC,blind_hut_benefit_score,CN740S,CathKidston Rose Mask: CN740S,no_sweating_during_the_day,4.61
IN,FC,blind_hut_benefit_score,US241W,ELIZABETH ARDEN 8 hour cream: US241W,no_sweating_during_the_day,4.04
IN,FC,blind_hut_benefit_score,IN641S,Fragrance caring florals - VIP list LY: IN641S,no_sweating_during_the_day,4.86
IN,FC,blind_hut_benefit_score,IN649S,Nature republic aloe vera gel: IN649S,no_sweating_during_the_day,4.77
IN,FC,blind_hut_benefit_score,IN655S,OLAY Natural Aura 7 IN ONE Instant Glowing Radiance with UV Protection: IN655S,no_sweating_during_the_day,4.8
IN,FC,blind_hut_benefit_score,TH249W,OLAY retinol 24 night serum: TH249W,no_sweating_during_the_day,4.56
IN,FC,blind_hut_benefit_score,IN653S,PONDS B122: IN653S,no_sweating_during_the_day,4.83
IN,FC,blind_hut_benefit_score,IN663S,PONDS Bright Beauty Serum Cream: IN663S,no_sweating_during_the_day,4.7
IN,FC,blind_hut_benefit_score,IN640S,Fragrance fresh florals - celestial AI: IN640S,no_unwanted_oiliness,4.96
IN,FC,blind_hut_benefit_score,IN644S,Fragrance fresh fruits - Olay berry body lotion: IN644S,no_unwanted_oiliness,4.9
IN,FC,blind_hut_benefit_score,IN643S,Fragrance fresh fruits - bali beach LLF2: IN643S,no_unwanted_oiliness,4.94
IN,FC,blind_hut_benefit_score,IN639S,Fragrance natural freshness - highland M: IN639S,no_unwanted_oiliness,4.87
IN,FC,blind_hut_benefit_score,IN642S,Fragrance opulent florals - vibrant M: IN642S,no_unwanted_oiliness,4.84
IN,FC,blind_hut_benefit_score,IN637S,Fragrance sparkling freshness - uplifting: IN637S,no_unwanted_oiliness,4.72
IN,FC,blind_hut_benefit_score,IN647W,JOHNSONS baby oil: IN647W,no_unwanted_oiliness,4.65
IN,FC,blind_hut_benefit_score,TH248W,JOHNSONS baby powder: TH248W,no_unwanted_oiliness,4.8
IN,FC,blind_hut_benefit_score,CN747W,KIEHLS multi corrective cream: CN747W,no_unwanted_oiliness,4.64
IN,FC,blind_hut_benefit_score,IN638S,Fragrance technical freshness - SY22: IN638S,no_unwanted_oiliness,4.87
IN,FC,blind_hut_benefit_score,CN739W,PONDS upper eye cream sea flower: CN739W,no_unwanted_oiliness,4.7
IN,FC,blind_hut_benefit_score,IN657S,GARNIER vitamin C Cream: IN657S,no_unwanted_oiliness,4.89
IN,FC,blind_hut_benefit_score,CN744W,PROYA cream: CN744W,no_unwanted_oiliness,4.73
IN,FC,blind_hut_benefit_score,IN651W,GARNIER vitamin C Serum: IN651W,no_unwanted_oiliness,4.73
IN,FC,blind_hut_benefit_score,IN656S,GLOW AND LOVELY multivitamin cream: IN656S,no_unwanted_oiliness,4.94
IN,FC,blind_hut_benefit_score,K56W,HADALABO gel: K56W,no_unwanted_oiliness,4.62
IN,FC,blind_hut_benefit_score,IN648S,SAFI Youth Gold Lifting 24K Gold Essence: IN648S,no_unwanted_oiliness,4.82
IN,FC,blind_hut_benefit_score,J13S,SHISEIDO Aqua Label Special Gel Cream Oil In: J13S,no_unwanted_oiliness,4.55
IN,FC,blind_hut_benefit_score,CN737W,SOFINA pink primer: CN737W,no_unwanted_oiliness,4.62
IN,FC,blind_hut_benefit_score,IN666S,LAKME absolute hydra pro tinted moisturizer: IN666S,no_unwanted_oiliness,4.93
IN,FC,blind_hut_benefit_score,IN665S,LAKME mousse foundation: IN665S,no_unwanted_oiliness,4.8
IN,FC,blind_hut_benefit_score,RU02W,LOREAL PARIS 1.5% Pure Hyaluronic Acid Serum: RU02W,no_unwanted_oiliness,4.63
IN,FC,blind_hut_benefit_score,IN658W,PONDS Super Light Serum: IN658W,no_unwanted_oiliness,4.37
IN,FC,blind_hut_benefit_score,IN664S,PONDS cold cream: IN664S,no_unwanted_oiliness,4.86
IN,FC,blind_hut_benefit_score,US239W,SUPERGOOP sunscreen: US239W,no_unwanted_oiliness,4.39
IN,FC,blind_hut_benefit_score,IN660W,PONDS light moisturizer: IN660W,no_unwanted_oiliness,4.95
IN,FC,blind_hut_benefit_score,IN650W,PONDS piccolo serum: IN650W,no_unwanted_oiliness,4.81
IN,FC,blind_hut_benefit_score,IN661W,PONDS super light gel 0.25% menthol: IN661W,no_unwanted_oiliness,4.72
IN,FC,blind_hut_benefit_score,IN662W,PONDS super light gel original: IN662W,no_unwanted_oiliness,4.89
IN,FC,blind_hut_benefit_score,CN738W,TIMIER water rich protection makeup base: CN738W,no_unwanted_oiliness,4.74
IN,FC,blind_hut_benefit_score,CN750W,VASELINE glutahya lotion: CN750W,no_unwanted_oiliness,4.8
IN,FC,blind_hut_benefit_score,IN646W,VASELINE petroleum jelly: IN646W,no_unwanted_oiliness,4.68
IN,FC,blind_hut_benefit_score,CN743S,VASELINE radiant glow lotion: CN743S,no_unwanted_oiliness,4.86
IN,FC,blind_hut_benefit_score,IN654S,WHITE TONE soft and smooth face cream: IN654S,no_unwanted_oiliness,4.85
IN,FC,blind_hut_benefit_score,IN659W,ALBION skin conditioner: IN659W,no_unwanted_oiliness,4.51
IN,FC,blind_hut_benefit_score,IN652S,BOROPLUS antiseptic cream: IN652S,no_unwanted_oiliness,4.71
IN,FC,blind_hut_benefit_score,CN740S,CathKidston Rose Mask: CN740S,no_unwanted_oiliness,4.69
IN,FC,blind_hut_benefit_score,US241W,ELIZABETH ARDEN 8 hour cream: US241W,no_unwanted_oiliness,4.11
IN,FC,blind_hut_benefit_score,IN641S,Fragrance caring florals - VIP list LY: IN641S,no_unwanted_oiliness,4.91
IN,FC,blind_hut_benefit_score,IN649S,Nature republic aloe vera gel: IN649S,no_unwanted_oiliness,4.67
IN,FC,blind_hut_benefit_score,IN655S,OLAY Natural Aura 7 IN ONE Instant Glowing Radiance with UV Protection: IN655S,no_unwanted_oiliness,4.88
IN,FC,blind_hut_benefit_score,TH249W,OLAY retinol 24 night serum: TH249W,no_unwanted_oiliness,4.49
IN,FC,blind_hut_benefit_score,IN653S,PONDS B122: IN653S,no_unwanted_oiliness,4.91
IN,FC,blind_hut_benefit_score,IN663S,PONDS Bright Beauty Serum Cream: IN663S,no_unwanted_oiliness,4.91
IN,FC,blind_hut_benefit_score,IN640S,Fragrance fresh florals - celestial AI: IN640S,overall_opinion,7.47
IN,FC,blind_hut_benefit_score,IN644S,Fragrance fresh fruits - Olay berry body lotion: IN644S,overall_opinion,7.46
IN,FC,blind_hut_benefit_score,IN643S,Fragrance fresh fruits - bali beach LLF2: IN643S,overall_opinion,7.56
IN,FC,blind_hut_benefit_score,IN639S,Fragrance natural freshness - highland M: IN639S,overall_opinion,7.49
IN,FC,blind_hut_benefit_score,IN642S,Fragrance opulent florals - vibrant M: IN642S,overall_opinion,7.32
IN,FC,blind_hut_benefit_score,IN637S,Fragrance sparkling freshness - uplifting: IN637S,overall_opinion,6.97
IN,FC,blind_hut_benefit_score,IN647W,JOHNSONS baby oil: IN647W,overall_opinion,6.78
IN,FC,blind_hut_benefit_score,TH248W,JOHNSONS baby powder: TH248W,overall_opinion,7.1
IN,FC,blind_hut_benefit_score,CN747W,KIEHLS multi corrective cream: CN747W,overall_opinion,6.73
IN,FC,blind_hut_benefit_score,IN638S,Fragrance technical freshness - SY22: IN638S,overall_opinion,7.2
IN,FC,blind_hut_benefit_score,CN739W,PONDS upper eye cream sea flower: CN739W,overall_opinion,6.97
IN,FC,blind_hut_benefit_score,IN657S,GARNIER vitamin C Cream: IN657S,overall_opinion,7.28
IN,FC,blind_hut_benefit_score,CN744W,PROYA cream: CN744W,overall_opinion,7.04
IN,FC,blind_hut_benefit_score,IN651W,GARNIER vitamin C Serum: IN651W,overall_opinion,7.02
IN,FC,blind_hut_benefit_score,IN656S,GLOW AND LOVELY multivitamin cream: IN656S,overall_opinion,7.28
IN,FC,blind_hut_benefit_score,K56W,HADALABO gel: K56W,overall_opinion,6.63
IN,FC,blind_hut_benefit_score,IN648S,SAFI Youth Gold Lifting 24K Gold Essence: IN648S,overall_opinion,7.21
IN,FC,blind_hut_benefit_score,J13S,SHISEIDO Aqua Label Special Gel Cream Oil In: J13S,overall_opinion,6.72
IN,FC,blind_hut_benefit_score,CN737W,SOFINA pink primer: CN737W,overall_opinion,6.69
IN,FC,blind_hut_benefit_score,IN666S,LAKME absolute hydra pro tinted moisturizer: IN666S,overall_opinion,7.46
IN,FC,blind_hut_benefit_score,IN665S,LAKME mousse foundation: IN665S,overall_opinion,7.12
IN,FC,blind_hut_benefit_score,RU02W,LOREAL PARIS 1.5% Pure Hyaluronic Acid Serum: RU02W,overall_opinion,6.76
IN,FC,blind_hut_benefit_score,IN658W,PONDS Super Light Serum: IN658W,overall_opinion,6.58
IN,FC,blind_hut_benefit_score,IN664S,PONDS cold cream: IN664S,overall_opinion,7.28
IN,FC,blind_hut_benefit_score,US239W,SUPERGOOP sunscreen: US239W,overall_opinion,6.36
IN,FC,blind_hut_benefit_score,IN660W,PONDS light moisturizer: IN660W,overall_opinion,7.35
IN,FC,blind_hut_benefit_score,IN650W,PONDS piccolo serum: IN650W,overall_opinion,7.17
IN,FC,blind_hut_benefit_score,IN661W,PONDS super light gel 0.25% menthol: IN661W,overall_opinion,6.95
IN,FC,blind_hut_benefit_score,IN662W,PONDS super light gel original: IN662W,overall_opinion,7.25
IN,FC,blind_hut_benefit_score,CN738W,TIMIER water rich protection makeup base: CN738W,overall_opinion,7.07
IN,FC,blind_hut_benefit_score,CN750W,VASELINE glutahya lotion: CN750W,overall_opinion,7.21
IN,FC,blind_hut_benefit_score,IN646W,VASELINE petroleum jelly: IN646W,overall_opinion,6.69
IN,FC,blind_hut_benefit_score,CN743S,VASELINE radiant glow lotion: CN743S,overall_opinion,7.16
IN,FC,blind_hut_benefit_score,IN654S,WHITE TONE soft and smooth face cream: IN654S,overall_opinion,7.22
IN,FC,blind_hut_benefit_score,IN659W,ALBION skin conditioner: IN659W,overall_opinion,6.44
IN,FC,blind_hut_benefit_score,IN652S,BOROPLUS antiseptic cream: IN652S,overall_opinion,7.02
IN,FC,blind_hut_benefit_score,CN740S,CathKidston Rose Mask: CN740S,overall_opinion,6.82
IN,FC,blind_hut_benefit_score,US241W,ELIZABETH ARDEN 8 hour cream: US241W,overall_opinion,5.51
IN,FC,blind_hut_benefit_score,IN641S,Fragrance caring florals - VIP list LY: IN641S,overall_opinion,7.5
IN,FC,blind_hut_benefit_score,IN649S,Nature republic aloe vera gel: IN649S,overall_opinion,7.14
IN,FC,blind_hut_benefit_score,IN655S,OLAY Natural Aura 7 IN ONE Instant Glowing Radiance with UV Protection: IN655S,overall_opinion,7.14
IN,FC,blind_hut_benefit_score,TH249W,OLAY retinol 24 night serum: TH249W,overall_opinion,6.52
IN,FC,blind_hut_benefit_score,IN653S,PONDS B122: IN653S,overall_opinion,7.21
IN,FC,blind_hut_benefit_score,IN663S,PONDS Bright Beauty Serum Cream: IN663S,overall_opinion,7.43
IN,FC,blind_hut_benefit_score,IN640S,Fragrance fresh florals - celestial AI: IN640S,premium_product,5.29
IN,FC,blind_hut_benefit_score,IN644S,Fragrance fresh fruits - Olay berry body lotion: IN644S,premium_product,5.3
IN,FC,blind_hut_benefit_score,IN643S,Fragrance fresh fruits - bali beach LLF2: IN643S,premium_product,5.36
IN,FC,blind_hut_benefit_score,IN639S,Fragrance natural freshness - highland M: IN639S,premium_product,5.28
IN,FC,blind_hut_benefit_score,IN642S,Fragrance opulent florals - vibrant M: IN642S,premium_product,5.11
IN,FC,blind_hut_benefit_score,IN637S,Fragrance sparkling freshness - uplifting: IN637S,premium_product,5.09
IN,FC,blind_hut_benefit_score,IN647W,JOHNSONS baby oil: IN647W,premium_product,4.91
IN,FC,blind_hut_benefit_score,TH248W,JOHNSONS baby powder: TH248W,premium_product,5.07
IN,FC,blind_hut_benefit_score,CN747W,KIEHLS multi corrective cream: CN747W,premium_product,4.83
IN,FC,blind_hut_benefit_score,IN638S,Fragrance technical freshness - SY22: IN638S,premium_product,5.08
IN,FC,blind_hut_benefit_score,CN739W,PONDS upper eye cream sea flower: CN739W,premium_product,5.02
IN,FC,blind_hut_benefit_score,IN657S,GARNIER vitamin C Cream: IN657S,premium_product,5.2
IN,FC,blind_hut_benefit_score,CN744W,PROYA cream: CN744W,premium_product,5.05
IN,FC,blind_hut_benefit_score,IN651W,GARNIER vitamin C Serum: IN651W,premium_product,5.04
IN,FC,blind_hut_benefit_score,IN656S,GLOW AND LOVELY multivitamin cream: IN656S,premium_product,5.23
IN,FC,blind_hut_benefit_score,K56W,HADALABO gel: K56W,premium_product,4.87
IN,FC,blind_hut_benefit_score,IN648S,SAFI Youth Gold Lifting 24K Gold Essence: IN648S,premium_product,5.1
IN,FC,blind_hut_benefit_score,J13S,SHISEIDO Aqua Label Special Gel Cream Oil In: J13S,premium_product,4.78
IN,FC,blind_hut_benefit_score,CN737W,SOFINA pink primer: CN737W,premium_product,4.89
IN,FC,blind_hut_benefit_score,IN666S,LAKME absolute hydra pro tinted moisturizer: IN666S,premium_product,5.26
IN,FC,blind_hut_benefit_score,IN665S,LAKME mousse foundation: IN665S,premium_product,5.17
IN,FC,blind_hut_benefit_score,RU02W,LOREAL PARIS 1.5% Pure Hyaluronic Acid Serum: RU02W,premium_product,4.81
IN,FC,blind_hut_benefit_score,IN658W,PONDS Super Light Serum: IN658W,premium_product,4.7
IN,FC,blind_hut_benefit_score,IN664S,PONDS cold cream: IN664S,premium_product,5.13
IN,FC,blind_hut_benefit_score,US239W,SUPERGOOP sunscreen: US239W,premium_product,4.63
IN,FC,blind_hut_benefit_score,IN660W,PONDS light moisturizer: IN660W,premium_product,5.2
IN,FC,blind_hut_benefit_score,IN650W,PONDS piccolo serum: IN650W,premium_product,5.13
IN,FC,blind_hut_benefit_score,IN661W,PONDS super light gel 0.25% menthol: IN661W,premium_product,5.0
IN,FC,blind_hut_benefit_score,IN662W,PONDS super light gel original: IN662W,premium_product,5.19
IN,FC,blind_hut_benefit_score,CN738W,TIMIER water rich protection makeup base: CN738W,premium_product,5.09
IN,FC,blind_hut_benefit_score,CN750W,VASELINE glutahya lotion: CN750W,premium_product,5.08
IN,FC,blind_hut_benefit_score,IN646W,VASELINE petroleum jelly: IN646W,premium_product,4.88
IN,FC,blind_hut_benefit_score,CN743S,VASELINE radiant glow lotion: CN743S,premium_product,5.11
IN,FC,blind_hut_benefit_score,IN654S,WHITE TONE soft and smooth face cream: IN654S,premium_product,5.17
IN,FC,blind_hut_benefit_score,IN659W,ALBION skin conditioner: IN659W,premium_product,4.77
IN,FC,blind_hut_benefit_score,IN652S,BOROPLUS antiseptic cream: IN652S,premium_product,4.97
IN,FC,blind_hut_benefit_score,CN740S,CathKidston Rose Mask: CN740S,premium_product,4.9
IN,FC,blind_hut_benefit_score,US241W,ELIZABETH ARDEN 8 hour cream: US241W,premium_product,4.24
IN,FC,blind_hut_benefit_score,IN641S,Fragrance caring florals - VIP list LY: IN641S,premium_product,5.34
IN,FC,blind_hut_benefit_score,IN649S,Nature republic aloe vera gel: IN649S,premium_product,5.21
IN,FC,blind_hut_benefit_score,IN655S,OLAY Natural Aura 7 IN ONE Instant Glowing Radiance with UV Protection: IN655S,premium_product,5.14
IN,FC,blind_hut_benefit_score,TH249W,OLAY retinol 24 night serum: TH249W,premium_product,4.78
IN,FC,blind_hut_benefit_score,IN653S,PONDS B122: IN653S,premium_product,5.19
IN,FC,blind_hut_benefit_score,IN663S,PONDS Bright Beauty Serum Cream: IN663S,premium_product,5.26
IN,FC,blind_hut_benefit_score,IN640S,Fragrance fresh florals - celestial AI: IN640S,reduce_blemishes_and_dark_spots,5.12
IN,FC,blind_hut_benefit_score,IN644S,Fragrance fresh fruits - Olay berry body lotion: IN644S,reduce_blemishes_and_dark_spots,5.08
IN,FC,blind_hut_benefit_score,IN643S,Fragrance fresh fruits - bali beach LLF2: IN643S,reduce_blemishes_and_dark_spots,5.21
IN,FC,blind_hut_benefit_score,IN639S,Fragrance natural freshness - highland M: IN639S,reduce_blemishes_and_dark_spots,5.08
IN,FC,blind_hut_benefit_score,IN642S,Fragrance opulent florals - vibrant M: IN642S,reduce_blemishes_and_dark_spots,5.01
IN,FC,blind_hut_benefit_score,IN637S,Fragrance sparkling freshness - uplifting: IN637S,reduce_blemishes_and_dark_spots,4.93
IN,FC,blind_hut_benefit_score,IN647W,JOHNSONS baby oil: IN647W,reduce_blemishes_and_dark_spots,4.61
IN,FC,blind_hut_benefit_score,TH248W,JOHNSONS baby powder: TH248W,reduce_blemishes_and_dark_spots,4.85
IN,FC,blind_hut_benefit_score,CN747W,KIEHLS multi corrective cream: CN747W,reduce_blemishes_and_dark_spots,4.66
IN,FC,blind_hut_benefit_score,IN638S,Fragrance technical freshness - SY22: IN638S,reduce_blemishes_and_dark_spots,4.99
IN,FC,blind_hut_benefit_score,CN739W,PONDS upper eye cream sea flower: CN739W,reduce_blemishes_and_dark_spots,4.79
IN,FC,blind_hut_benefit_score,IN657S,GARNIER vitamin C Cream: IN657S,reduce_blemishes_and_dark_spots,5.05
IN,FC,blind_hut_benefit_score,CN744W,PROYA cream: CN744W,reduce_blemishes_and_dark_spots,4.79
IN,FC,blind_hut_benefit_score,IN651W,GARNIER vitamin C Serum: IN651W,reduce_blemishes_and_dark_spots,4.78
IN,FC,blind_hut_benefit_score,IN656S,GLOW AND LOVELY multivitamin cream: IN656S,reduce_blemishes_and_dark_spots,5.08
IN,FC,blind_hut_benefit_score,K56W,HADALABO gel: K56W,reduce_blemishes_and_dark_spots,4.68
IN,FC,blind_hut_benefit_score,IN648S,SAFI Youth Gold Lifting 24K Gold Essence: IN648S,reduce_blemishes_and_dark_spots,4.88
IN,FC,blind_hut_benefit_score,J13S,SHISEIDO Aqua Label Special Gel Cream Oil In: J13S,reduce_blemishes_and_dark_spots,4.58
IN,FC,blind_hut_benefit_score,CN737W,SOFINA pink primer: CN737W,reduce_blemishes_and_dark_spots,4.81
IN,FC,blind_hut_benefit_score,IN666S,LAKME absolute hydra pro tinted moisturizer: IN666S,reduce_blemishes_and_dark_spots,5.06
IN,FC,blind_hut_benefit_score,IN665S,LAKME mousse foundation: IN665S,reduce_blemishes_and_dark_spots,4.99
IN,FC,blind_hut_benefit_score,RU02W,LOREAL PARIS 1.5% Pure Hyaluronic Acid Serum: RU02W,reduce_blemishes_and_dark_spots,4.66
IN,FC,blind_hut_benefit_score,IN658W,PONDS Super Light Serum: IN658W,reduce_blemishes_and_dark_spots,4.62
IN,FC,blind_hut_benefit_score,IN664S,PONDS cold cream: IN664S,reduce_blemishes_and_dark_spots,4.92
IN,FC,blind_hut_benefit_score,US239W,SUPERGOOP sunscreen: US239W,reduce_blemishes_and_dark_spots,4.44
IN,FC,blind_hut_benefit_score,IN660W,PONDS light moisturizer: IN660W,reduce_blemishes_and_dark_spots,5.03
IN,FC,blind_hut_benefit_score,IN650W,PONDS piccolo serum: IN650W,reduce_blemishes_and_dark_spots,4.96
IN,FC,blind_hut_benefit_score,IN661W,PONDS super light gel 0.25% menthol: IN661W,reduce_blemishes_and_dark_spots,4.79
IN,FC,blind_hut_benefit_score,IN662W,PONDS super light gel original: IN662W,reduce_blemishes_and_dark_spots,4.99
IN,FC,blind_hut_benefit_score,CN738W,TIMIER water rich protection makeup base: CN738W,reduce_blemishes_and_dark_spots,4.88
IN,FC,blind_hut_benefit_score,CN750W,VASELINE glutahya lotion: CN750W,reduce_blemishes_and_dark_spots,4.94
IN,FC,blind_hut_benefit_score,IN646W,VASELINE petroleum jelly: IN646W,reduce_blemishes_and_dark_spots,4.65
IN,FC,blind_hut_benefit_score,CN743S,VASELINE radiant glow lotion: CN743S,reduce_blemishes_and_dark_spots,5.02
IN,FC,blind_hut_benefit_score,IN654S,WHITE TONE soft and smooth face cream: IN654S,reduce_blemishes_and_dark_spots,5.05
IN,FC,blind_hut_benefit_score,IN659W,ALBION skin conditioner: IN659W,reduce_blemishes_and_dark_spots,4.53
IN,FC,blind_hut_benefit_score,IN652S,BOROPLUS antiseptic cream: IN652S,reduce_blemishes_and_dark_spots,4.78
IN,FC,blind_hut_benefit_score,CN740S,CathKidston Rose Mask: CN740S,reduce_blemishes_and_dark_spots,4.74
IN,FC,blind_hut_benefit_score,US241W,ELIZABETH ARDEN 8 hour cream: US241W,reduce_blemishes_and_dark_spots,4.1
IN,FC,blind_hut_benefit_score,IN641S,Fragrance caring florals - VIP list LY: IN641S,reduce_blemishes_and_dark_spots,5.14
IN,FC,blind_hut_benefit_score,IN649S,Nature republic aloe vera gel: IN649S,reduce_blemishes_and_dark_spots,4.88
IN,FC,blind_hut_benefit_score,IN655S,OLAY Natural Aura 7 IN ONE Instant Glowing Radiance with UV Protection: IN655S,reduce_blemishes_and_dark_spots,4.97
IN,FC,blind_hut_benefit_score,TH249W,OLAY retinol 24 night serum: TH249W,reduce_blemishes_and_dark_spots,4.58
IN,FC,blind_hut_benefit_score,IN653S,PONDS B122: IN653S,reduce_blemishes_and_dark_spots,5.04
IN,FC,blind_hut_benefit_score,IN663S,PONDS Bright Beauty Serum Cream: IN663S,reduce_blemishes_and_dark_spots,5.03
IN,FC,blind_hut_benefit_score,IN640S,Fragrance fresh florals - celestial AI: IN640S,reduce_dark_circles,4.99
IN,FC,blind_hut_benefit_score,IN644S,Fragrance fresh fruits - Olay berry body lotion: IN644S,reduce_dark_circles,4.94
IN,FC,blind_hut_benefit_score,IN643S,Fragrance fresh fruits - bali beach LLF2: IN643S,reduce_dark_circles,5.06
IN,FC,blind_hut_benefit_score,IN639S,Fragrance natural freshness - highland M: IN639S,reduce_dark_circles,4.99
IN,FC,blind_hut_benefit_score,IN642S,Fragrance opulent florals - vibrant M: IN642S,reduce_dark_circles,4.91
IN,FC,blind_hut_benefit_score,IN637S,Fragrance sparkling freshness - uplifting: IN637S,reduce_dark_circles,4.78
IN,FC,blind_hut_benefit_score,IN647W,JOHNSONS baby oil: IN647W,reduce_dark_circles,4.5
IN,FC,blind_hut_benefit_score,TH248W,JOHNSONS baby powder: TH248W,reduce_dark_circles,4.75
IN,FC,blind_hut_benefit_score,CN747W,KIEHLS multi corrective cream: CN747W,reduce_dark_circles,4.6
IN,FC,blind_hut_benefit_score,IN638S,Fragrance technical freshness - SY22: IN638S,reduce_dark_circles,4.84
IN,FC,blind_hut_benefit_score,CN739W,PONDS upper eye cream sea flower: CN739W,reduce_dark_circles,4.72
IN,FC,blind_hut_benefit_score,IN657S,GARNIER vitamin C Cream: IN657S,reduce_dark_circles,4.93
IN,FC,blind_hut_benefit_score,CN744W,PROYA cream: CN744W,reduce_dark_circles,4.69
IN,FC,blind_hut_benefit_score,IN651W,GARNIER vitamin C Serum: IN651W,reduce_dark_circles,4.74
IN,FC,blind_hut_benefit_score,IN656S,GLOW AND LOVELY multivitamin cream: IN656S,reduce_dark_circles,4.94
IN,FC,blind_hut_benefit_score,K56W,HADALABO gel: K56W,reduce_dark_circles,4.56
IN,FC,blind_hut_benefit_score,IN648S,SAFI Youth Gold Lifting 24K Gold Essence: IN648S,reduce_dark_circles,4.87
IN,FC,blind_hut_benefit_score,J13S,SHISEIDO Aqua Label Special Gel Cream Oil In: J13S,reduce_dark_circles,4.62
IN,FC,blind_hut_benefit_score,CN737W,SOFINA pink primer: CN737W,reduce_dark_circles,4.68
IN,FC,blind_hut_benefit_score,IN666S,LAKME absolute hydra pro tinted moisturizer: IN666S,reduce_dark_circles,4.96
IN,FC,blind_hut_benefit_score,IN665S,LAKME mousse foundation: IN665S,reduce_dark_circles,4.9
IN,FC,blind_hut_benefit_score,RU02W,LOREAL PARIS 1.5% Pure Hyaluronic Acid Serum: RU02W,reduce_dark_circles,4.52
IN,FC,blind_hut_benefit_score,IN658W,PONDS Super Light Serum: IN658W,reduce_dark_circles,4.34
IN,FC,blind_hut_benefit_score,IN664S,PONDS cold cream: IN664S,reduce_dark_circles,4.8
IN,FC,blind_hut_benefit_score,US239W,SUPERGOOP sunscreen: US239W,reduce_dark_circles,4.34
IN,FC,blind_hut_benefit_score,IN660W,PONDS light moisturizer: IN660W,reduce_dark_circles,4.92
IN,FC,blind_hut_benefit_score,IN650W,PONDS piccolo serum: IN650W,reduce_dark_circles,4.91
IN,FC,blind_hut_benefit_score,IN661W,PONDS super light gel 0.25% menthol: IN661W,reduce_dark_circles,4.66
IN,FC,blind_hut_benefit_score,IN662W,PONDS super light gel original: IN662W,reduce_dark_circles,4.86
IN,FC,blind_hut_benefit_score,CN738W,TIMIER water rich protection makeup base: CN738W,reduce_dark_circles,4.82
IN,FC,blind_hut_benefit_score,CN750W,VASELINE glutahya lotion: CN750W,reduce_dark_circles,4.82
IN,FC,blind_hut_benefit_score,IN646W,VASELINE petroleum jelly: IN646W,reduce_dark_circles,4.5
IN,FC,blind_hut_benefit_score,CN743S,VASELINE radiant glow lotion: CN743S,reduce_dark_circles,4.87
IN,FC,blind_hut_benefit_score,IN654S,WHITE TONE soft and smooth face cream: IN654S,reduce_dark_circles,4.85
IN,FC,blind_hut_benefit_score,IN659W,ALBION skin conditioner: IN659W,reduce_dark_circles,4.37
IN,FC,blind_hut_benefit_score,IN652S,BOROPLUS antiseptic cream: IN652S,reduce_dark_circles,4.71
IN,FC,blind_hut_benefit_score,CN740S,CathKidston Rose Mask: CN740S,reduce_dark_circles,4.63
IN,FC,blind_hut_benefit_score,US241W,ELIZABETH ARDEN 8 hour cream: US241W,reduce_dark_circles,3.99
IN,FC,blind_hut_benefit_score,IN641S,Fragrance caring florals - VIP list LY: IN641S,reduce_dark_circles,5.02
IN,FC,blind_hut_benefit_score,IN649S,Nature republic aloe vera gel: IN649S,reduce_dark_circles,4.75
IN,FC,blind_hut_benefit_score,IN655S,OLAY Natural Aura 7 IN ONE Instant Glowing Radiance with UV Protection: IN655S,reduce_dark_circles,4.9
