country_code,category_code,record_type,attribute_group,brand,product_type,product_name,attribute,value
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN670W_PLGMO2  MOD_Bright and Protect_IN670W,in_wet,61.5
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN670W_PLGMO2  MOD_Bright and Protect_IN670W,in_oily,16.92857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN679S_PLGM02_hydrate w alcohol_IN679S,in_creamy,29.53333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN679S_PLGM02_hydrate w alcohol_IN679S,in_thickness,29.13333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN679S_PLGM02_hydrate w alcohol_IN679S,in_greasy,18.86666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN679S_PLGM02_hydrate w alcohol_IN679S,in_spreadability,71.73333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN679S_PLGM02_hydrate w alcohol_IN679S,in_wet,68.6
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN679S_PLGM02_hydrate w alcohol_IN679S,in_oily,15.66666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN680S_PLGM02_hydrate no alcohol (PLGM03)_IN680S,in_creamy,33.86666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN680S_PLGM02_hydrate no alcohol (PLGM03)_IN680S,in_thickness,33.26666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN680S_PLGM02_hydrate no alcohol (PLGM03)_IN680S,in_greasy,19.33333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN680S_PLGM02_hydrate no alcohol (PLGM03)_IN680S,in_spreadability,68.53333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN680S_PLGM02_hydrate no alcohol (PLGM03)_IN680S,in_wet,65.33333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN680S_PLGM02_hydrate no alcohol (PLGM03)_IN680S,in_oily,15.53333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN681S_PLGM02_hydrate no alcohol optimise 1 (PLGM04)_IN681S,in_creamy,32.86666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN681S_PLGM02_hydrate no alcohol optimise 1 (PLGM04)_IN681S,in_thickness,33.4
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN681S_PLGM02_hydrate no alcohol optimise 1 (PLGM04)_IN681S,in_greasy,19.33333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN681S_PLGM02_hydrate no alcohol optimise 1 (PLGM04)_IN681S,in_spreadability,66.66666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN681S_PLGM02_hydrate no alcohol optimise 1 (PLGM04)_IN681S,in_wet,63.6
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN681S_PLGM02_hydrate no alcohol optimise 1 (PLGM04)_IN681S,in_oily,15.4
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN682S_PLGM02_hydrate no alcohol optimise 2 (PLGM06)_IN682S,in_creamy,32.13333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN682S_PLGM02_hydrate no alcohol optimise 2 (PLGM06)_IN682S,in_thickness,31.93333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN682S_PLGM02_hydrate no alcohol optimise 2 (PLGM06)_IN682S,in_greasy,19.4
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN682S_PLGM02_hydrate no alcohol optimise 2 (PLGM06)_IN682S,in_spreadability,68.73333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN682S_PLGM02_hydrate no alcohol optimise 2 (PLGM06)_IN682S,in_wet,64.8
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN682S_PLGM02_hydrate no alcohol optimise 2 (PLGM06)_IN682S,in_oily,14.93333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN683W_PGC12_N683W,in_creamy,34.57142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN683W_PGC12_N683W,in_thickness,33.71428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN683W_PGC12_N683W,in_greasy,21.07142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN683W_PGC12_N683W,in_spreadability,69.21428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN683W_PGC12_N683W,in_wet,62.5
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN683W_PGC12_N683W,in_oily,15.42857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN684W_PLM_IN684W,in_creamy,49.21428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN684W_PLM_IN684W,in_thickness,42.5
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN684W_PLM_IN684W,in_greasy,24.28571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN684W_PLM_IN684W,in_spreadability,63.35714286
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN684W_PLM_IN684W,in_wet,44.28571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN684W_PLM_IN684W,in_oily,16.78571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN685W_PPC04_IN685W,in_creamy,42.07142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN685W_PPC04_IN685W,in_thickness,37.28571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN685W_PPC04_IN685W,in_greasy,23.78571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN685W_PPC04_IN685W,in_spreadability,65.71428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN685W_PPC04_IN685W,in_wet,49.71428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN685W_PPC04_IN685W,in_oily,17.42857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN686W_AP15_IN686W,in_creamy,42.35714286
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN686W_AP15_IN686W,in_thickness,38.14285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN686W_AP15_IN686W,in_greasy,23.57142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN686W_AP15_IN686W,in_spreadability,65.85714286
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN686W_AP15_IN686W,in_wet,49.5
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN686W_AP15_IN686W,in_oily,17.0
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN687W_NIVEA soft_IN687W,in_creamy,43.78571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN687W_NIVEA soft_IN687W,in_thickness,41.64285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN687W_NIVEA soft_IN687W,in_greasy,24.78571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN687W_NIVEA soft_IN687W,in_spreadability,64.07142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN687W_NIVEA soft_IN687W,in_wet,47.85714286
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN687W_NIVEA soft_IN687W,in_oily,18.21428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN689S_KS79 control_CO12_IN689S,in_creamy,66.93333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN689S_KS79 control_CO12_IN689S,in_thickness,47.8
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN689S_KS79 control_CO12_IN689S,in_greasy,19.8
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN689S_KS79 control_CO12_IN689S,in_spreadability,62.06666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN689S_KS79 control_CO12_IN689S,in_wet,31.33333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN689S_KS79 control_CO12_IN689S,in_oily,14.13333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_creamy,65.6
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_thickness,45.53333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_greasy,19.93333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_spreadability,63.8
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_wet,33.53333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN690S_KS79 steric UOI_UI22_IN690S,in_oily,14.46666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_creamy,65.46666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_thickness,45.26666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_greasy,19.66666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_spreadability,63.73333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_wet,33.13333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN691S_KS79 steric KLK_KL32_IN691S,in_oily,14.13333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_creamy,44.21428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_thickness,41.21428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_greasy,24.0
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_spreadability,65.28571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_wet,51.71428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN692W_Nivea Soft (free from mineral oil)_IN692W,in_oily,16.92857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN702S_DK54 current_IN702S,in_creamy,69.92857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN702S_DK54 current_IN702S,in_thickness,65.64285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN702S_DK54 current_IN702S,in_greasy,28.07142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN702S_DK54 current_IN702S,in_spreadability,53.71428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN702S_DK54 current_IN702S,in_wet,25.07142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN702S_DK54 current_IN702S,in_oily,19.71428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_creamy,69.71428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_thickness,64.92857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_greasy,29.0
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_spreadability,53.07142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_wet,24.0
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN703S_DK54 MOD 3_IN703S,in_oily,19.35714286
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN704S_PCC current_IN704S,in_creamy,68.92857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN704S_PCC current_IN704S,in_thickness,60.35714286
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN704S_PCC current_IN704S,in_greasy,30.28571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN704S_PCC current_IN704S,in_spreadability,56.85714286
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN704S_PCC current_IN704S,in_wet,26.42857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN704S_PCC current_IN704S,in_oily,21.92857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_creamy,70.14285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_thickness,66.85714286
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_greasy,30.92857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_spreadability,51.5
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_wet,22.0
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN705S_DK54 MOD 3 (with Gandhar IPM)_IN705S,in_oily,18.78571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_creamy,70.71428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_thickness,66.85714286
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_greasy,29.5
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_spreadability,53.14285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_wet,23.5
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN706S_Tinderbox MOD 5_IN706S,in_oily,18.71428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_creamy,69.78571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_thickness,64.71428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_greasy,29.21428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_spreadability,54.78571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_wet,24.71428571
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN707S_Tinderbox MOD 6_IN707S,in_oily,20.35714286
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN786S_DF18_IN786S,in_creamy,16.14285714285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN786S_DF18_IN786S,in_thickness,18.07142857142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN786S_DF18_IN786S,in_greasy,17.57142857142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN786S_DF18_IN786S,in_spreadability,85.92857142857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN786S_DF18_IN786S,in_wet,82.78571428571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN786S_DF18_IN786S,in_oily,14.28571428571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN787S_WT23_IN787S,in_creamy,20.71428571428572
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN787S_WT23_IN787S,in_thickness,17.14285714285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN787S_WT23_IN787S,in_greasy,17.78571428571428
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN787S_WT23_IN787S,in_spreadability,82.28571428571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN787S_WT23_IN787S,in_wet,75.64285714285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN787S_WT23_IN787S,in_oily,15.14285714285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN788S_NV87_IN788S,in_creamy,18.92857142857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN788S_NV87_IN788S,in_thickness,16.28571428571428
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN788S_NV87_IN788S,in_greasy,17.21428571428572
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN788S_NV87_IN788S,in_spreadability,84.57142857142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN788S_NV87_IN788S,in_wet,78.57142857142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN788S_NV87_IN788S,in_oily,14.64285714285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN789S_CV66_IN789S,in_creamy,18.92857142857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN789S_CV66_IN789S,in_thickness,17.0
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN789S_CV66_IN789S,in_greasy,16.5
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN789S_CV66_IN789S,in_spreadability,87.92857142857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN789S_CV66_IN789S,in_wet,85.14285714285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN789S_CV66_IN789S,in_oily,14.28571428571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN790S_LM62_IN790S,in_creamy,19.0
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN790S_LM62_IN790S,in_thickness,17.21428571428572
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN790S_LM62_IN790S,in_greasy,17.07142857142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN790S_LM62_IN790S,in_spreadability,84.14285714285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN790S_LM62_IN790S,in_wet,78.42857142857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN790S_LM62_IN790S,in_oily,14.35714285714286
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN791W_CH18_IN791W,in_creamy,52.6
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN791W_CH18_IN791W,in_thickness,41.0
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN791W_CH18_IN791W,in_greasy,22.0
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN791W_CH18_IN791W,in_spreadability,64.6
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN791W_CH18_IN791W,in_wet,55.53333333333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN791W_CH18_IN791W,in_oily,15.13333333333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN792W_CH18_mod_IN792W,in_creamy,53.2
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN792W_CH18_mod_IN792W,in_thickness,42.13333333333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN792W_CH18_mod_IN792W,in_greasy,21.26666666666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN792W_CH18_mod_IN792W,in_spreadability,63.66666666666666
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN792W_CH18_mod_IN792W,in_wet,54.53333333333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN792W_CH18_mod_IN792W,in_oily,14.73333333333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN793W_CH18_IN793W,in_creamy,48.92857142857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN793W_CH18_IN793W,in_thickness,38.92857142857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN793W_CH18_IN793W,in_greasy,21.42857142857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN793W_CH18_IN793W,in_spreadability,67.0
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN793W_CH18_IN793W,in_wet,58.14285714285715
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN793W_CH18_IN793W,in_oily,15.14285714285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN794S_GAL MV control_Y25M09_IN794S,in_creamy,63.14285714285715
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN794S_GAL MV control_Y25M09_IN794S,in_thickness,44.42857142857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN794S_GAL MV control_Y25M09_IN794S,in_greasy,19.71428571428572
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN794S_GAL MV control_Y25M09_IN794S,in_spreadability,64.78571428571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN794S_GAL MV control_Y25M09_IN794S,in_wet,37.14285714285715
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN794S_GAL MV control_Y25M09_IN794S,in_oily,14.14285714285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN795S_GAL MV A1_IN795S,in_creamy,64.14285714285714
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN795S_GAL MV A1_IN795S,in_thickness,44.85714285714285
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN795S_GAL MV A1_IN795S,in_greasy,19.78571428571428
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN795S_GAL MV A1_IN795S,in_spreadability,64.35714285714286
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN795S_GAL MV A1_IN795S,in_wet,35.64285714285715
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN795S_GAL MV A1_IN795S,in_oily,14.35714285714286
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN796S_GAL MV A2_IN796S,in_creamy,64.78571428571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN796S_GAL MV A2_IN796S,in_thickness,45.57142857142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN796S_GAL MV A2_IN796S,in_greasy,19.71428571428572
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN796S_GAL MV A2_IN796S,in_spreadability,64.5
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN796S_GAL MV A2_IN796S,in_wet,34.85714285714285
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN796S_GAL MV A2_IN796S,in_oily,14.07142857142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN797S_GAL MV A3_IN797S,in_creamy,63.5
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN797S_GAL MV A3_IN797S,in_thickness,44.5
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN797S_GAL MV A3_IN797S,in_greasy,19.21428571428572
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN797S_GAL MV A3_IN797S,in_spreadability,64.92857142857143
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN797S_GAL MV A3_IN797S,in_wet,36.85714285714285
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN797S_GAL MV A3_IN797S,in_oily,14.0
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN798S_GAL MV A4_IN798S,in_creamy,63.57142857142857
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN798S_GAL MV A4_IN798S,in_thickness,44.64285714285715
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN798S_GAL MV A4_IN798S,in_greasy,19.21428571428572
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN798S_GAL MV A4_IN798S,in_spreadability,64.78571428571429
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN798S_GAL MV A4_IN798S,in_wet,35.85714285714285
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN798S_GAL MV A4_IN798S,in_oily,14.0
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN799W_SLGM 01_IN799W,in_creamy,30.30769230769231
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN799W_SLGM 01_IN799W,in_thickness,26.76923076923077
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN799W_SLGM 01_IN799W,in_greasy,22.46153846153846
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN799W_SLGM 01_IN799W,in_spreadability,71.61538461538461
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN799W_SLGM 01_IN799W,in_wet,62.84615384615385
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN799W_SLGM 01_IN799W,in_oily,17.38461538461538
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN800W_SLGM 02_IN800W,in_creamy,30.30769230769231
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN800W_SLGM 02_IN800W,in_thickness,27.0
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN800W_SLGM 02_IN800W,in_greasy,22.15384615384616
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN800W_SLGM 02_IN800W,in_spreadability,72.15384615384616
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN800W_SLGM 02_IN800W,in_wet,64.76923076923077
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN800W_SLGM 02_IN800W,in_oily,16.38461538461538
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN801W_PHLD 19_HES_IN801W,in_creamy,34.23076923076923
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN801W_PHLD 19_HES_IN801W,in_thickness,31.53846153846154
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN801W_PHLD 19_HES_IN801W,in_greasy,22.46153846153846
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN801W_PHLD 19_HES_IN801W,in_spreadability,68.6923076923077
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN801W_PHLD 19_HES_IN801W,in_wet,60.92307692307692
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,IN801W_PHLD 19_HES_IN801W,in_oily,18.53846153846154
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,M68S_LOREAL REVITALIFT Acido Hialuronico Serum_M68S,in_creamy,12.66666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,M68S_LOREAL REVITALIFT Acido Hialuronico Serum_M68S,in_thickness,13.66666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,M68S_LOREAL REVITALIFT Acido Hialuronico Serum_M68S,in_greasy,15.33333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,M68S_LOREAL REVITALIFT Acido Hialuronico Serum_M68S,in_spreadability,91.86666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,M68S_LOREAL REVITALIFT Acido Hialuronico Serum_M68S,in_wet,89.33333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,M68S_LOREAL REVITALIFT Acido Hialuronico Serum_M68S,in_oily,12.2
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,M69S_PONDS Age Miracle ultimate youth serum_M69S,in_creamy,20.06666667
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,M69S_PONDS Age Miracle ultimate youth serum_M69S,in_thickness,15.4
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,M69S_PONDS Age Miracle ultimate youth serum_M69S,in_greasy,16.93333333
IN,FC,spider_attribute_score,skin feel in use,PondS,Cream,M69S_PONDS Age Miracle ultimate youth serum_M69S,in_spreadability,84.46666667
